Task ID,Message Type,Req. Timestamp,Method,URL,Code,Reason,RTT,Size Req. Header,Size Req. Body,Size Resp. Header,Size Resp. Body,Highest Alert,State,Payloads
828,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?otil=u656%20%20,200,,40,396,0,218,2,,,[?otil=u656  ]
833,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?16d4=0pkm%20%20,200,,34,396,0,218,2,,,[?16d4=0pkm  ]
830,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?lnv5=vs7t%20%20,200,,39,396,0,218,2,,,[?lnv5=vs7t  ]
831,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?r883=ul61%20%20,200,,39,396,0,218,2,,,[?r883=ul61  ]
832,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?w159=09r2%20%20,200,,37,396,0,218,2,,,[?w159=09r2  ]
835,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?3zq4=etth%20%20,200,,39,396,0,218,2,,,[?3zq4=etth  ]
836,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?5mk5=22m9%20%20,200,,39,396,0,218,2,,,[?5mk5=22m9  ]
837,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?049j=hmdy%20%20,200,,39,396,0,218,2,,,[?049j=hmdy  ]
834,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?430s=b44z%20%20,200,,39,396,0,218,2,,,[?430s=b44z  ]
838,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?00lb=ys0i%20%20,200,,38,396,0,218,2,,,[?00lb=ys0i  ]
839,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?7zep=vazo%20%20,200,,39,396,0,218,2,,,[?7zep=vazo  ]
840,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?ti6m=f2v9%20%20,200,,37,396,0,218,2,,,[?ti6m=f2v9  ]
841,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?07u0=5m02%20%20,200,,36,396,0,218,2,,,[?07u0=5m02  ]
842,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?h1h8=9y92%20%20,200,,36,396,0,218,2,,,[?h1h8=9y92  ]
843,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?sdv6=d0p2%20%20,200,,36,396,0,218,2,,,[?sdv6=d0p2  ]
854,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?8w2c=ua00%20%20,200,,33,396,0,218,2,,,[?8w2c=ua00  ]
846,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?v4p2=9li5%20%20,200,,37,396,0,218,2,,,[?v4p2=9li5  ]
857,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?e835=0ftm%20%20,200,,36,396,0,218,2,,,[?e835=0ftm  ]
850,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?w502=sz5r%20%20,200,,39,396,0,218,2,,,[?w502=sz5r  ]
851,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?r56o=25sp%20%20,200,,39,396,0,218,2,,,[?r56o=25sp  ]
844,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?eb97=r620%20%20,200,,43,396,0,218,2,,,[?eb97=r620  ]
853,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?cv8i=v58e%20%20,200,,39,396,0,218,2,,,[?cv8i=v58e  ]
855,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?vk87=1sxs%20%20,200,,39,396,0,218,2,,,[?vk87=1sxs  ]
847,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?0l05=2ep7%20%20,200,,43,396,0,218,2,,,[?0l05=2ep7  ]
852,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?1240=t879%20%20,200,,41,396,0,218,2,,,[?1240=t879  ]
848,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?2o4a=6x00%20%20,200,,42,396,0,218,2,,,[?2o4a=6x00  ]
849,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?p6ma=ol40%20%20,200,,44,396,0,218,2,,,[?p6ma=ol40  ]
861,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?9ze6=az8h%20%20,200,,38,396,0,218,2,,,[?9ze6=az8h  ]
859,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?ng6s=aef7%20%20,200,,39,396,0,218,2,,,[?ng6s=aef7  ]
858,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?m983=3751%20%20,200,,39,396,0,218,2,,,[?m983=3751  ]
860,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?18qk=8xe7%20%20,200,,38,396,0,218,2,,,[?18qk=8xe7  ]
856,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?q8jq=840v%20%20,200,,42,396,0,218,2,,,[?q8jq=840v  ]
862,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?0514=ln0a%20%20,200,,41,396,0,218,2,,,[?0514=ln0a  ]
863,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?b953=2w28%20%20,200,,37,396,0,218,2,,,[?b953=2w28  ]
864,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?q001=5mez%20%20,200,,33,396,0,218,2,,,[?q001=5mez  ]
865,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?uutg=4z85%20%20,200,,35,396,0,218,2,,,[?uutg=4z85  ]
867,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?8065=7353%20%20,200,,39,396,0,218,2,,,[?8065=7353  ]
870,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?ml1v=3241%20%20,200,,43,396,0,218,2,,,[?ml1v=3241  ]
872,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?03hp=45h4%20%20,200,,43,396,0,218,2,,,[?03hp=45h4  ]
871,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?73m9=h1f6%20%20,200,,44,396,0,218,2,,,[?73m9=h1f6  ]
874,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?0es9=65z1%20%20,200,,43,396,0,218,2,,,[?0es9=65z1  ]
876,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?q0w9=e56c%20%20,200,,42,396,0,218,2,,,[?q0w9=e56c  ]
873,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?w563=i1s8%20%20,200,,44,396,0,218,2,,,[?w563=i1s8  ]
875,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?r2o3=cz6x%20%20,200,,44,396,0,218,2,,,[?r2o3=cz6x  ]
884,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?7fby=v9in%20%20,200,,41,396,0,218,2,,,[?7fby=v9in  ]
878,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?vlj7=68k1%20%20,200,,46,396,0,218,2,,,[?vlj7=68k1  ]
882,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?3zb2=ba4k%20%20,200,,44,396,0,218,2,,,[?3zb2=ba4k  ]
880,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?b047=evzb%20%20,200,,44,396,0,218,2,,,[?b047=evzb  ]
881,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?vpor=d9z6%20%20,200,,44,396,0,218,2,,,[?vpor=d9z6  ]
883,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?73b8=6f7o%20%20,200,,44,396,0,218,2,,,[?73b8=6f7o  ]
877,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?or81=u0if%20%20,200,,48,396,0,218,2,,,[?or81=u0if  ]
885,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?wn31=4wk5%20%20,200,,42,396,0,218,2,,,[?wn31=4wk5  ]
869,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?bo75=ma16%20%20,200,,54,396,0,218,2,,,[?bo75=ma16  ]
879,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?4z2w=gql8%20%20,200,,45,396,0,218,2,,,[?4z2w=gql8  ]
868,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?926s=n65l%20%20,200,,56,396,0,218,2,,,[?926s=n65l  ]
866,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?urdf=7455%20%20,200,,58,396,0,218,2,,,[?urdf=7455  ]
886,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?805b=wdw2%20%20,200,,38,396,0,218,2,,,[?805b=wdw2  ]
887,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?05to=35ar%20%20,200,,40,396,0,218,2,,,[?05to=35ar  ]
888,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?of86=h09g%20%20,200,,37,396,0,218,2,,,[?of86=h09g  ]
889,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?83dx=ek64%20%20,200,,36,396,0,218,2,,,[?83dx=ek64  ]
891,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?f26f=90hr%20%20,200,,34,396,0,218,2,,,[?f26f=90hr  ]
890,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?2844=9byg%20%20,200,,38,396,0,218,2,,,[?2844=9byg  ]
894,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?x5g8=01vi%20%20,200,,36,396,0,218,2,,,[?x5g8=01vi  ]
893,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?3edc=j28d%20%20,200,,37,396,0,218,2,,,[?3edc=j28d  ]
895,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?qg06=8z1b%20%20,200,,38,396,0,218,2,,,[?qg06=8z1b  ]
892,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?u6yt=8lm8%20%20,200,,39,396,0,218,2,,,[?u6yt=8lm8  ]
897,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?n0gx=v4yi%20%20,200,,37,396,0,218,2,,,[?n0gx=v4yi  ]
896,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?92nl=o3mv%20%20,200,,38,396,0,218,2,,,[?92nl=o3mv  ]
899,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?tb55=adw6%20%20,200,,36,396,0,218,2,,,[?tb55=adw6  ]
907,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?ib7l=g618%20%20,200,,33,396,0,218,2,,,[?ib7l=g618  ]
902,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?drl3=yp56%20%20,200,,37,396,0,218,2,,,[?drl3=yp56  ]
904,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?78xj=8v9b%20%20,200,,36,396,0,218,2,,,[?78xj=8v9b  ]
898,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?8aus=rzdv%20%20,200,,38,396,0,218,2,,,[?8aus=rzdv  ]
905,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?5o5y=12bl%20%20,200,,37,396,0,218,2,,,[?5o5y=12bl  ]
900,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?0i83=9tw8%20%20,200,,41,396,0,218,2,,,[?0i83=9tw8  ]
908,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?8a2z=189q%20%20,200,,38,396,0,218,2,,,[?8a2z=189q  ]
906,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?885j=62w1%20%20,200,,39,396,0,218,2,,,[?885j=62w1  ]
909,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?553j=05w4%20%20,200,,36,396,0,218,2,,,[?553j=05w4  ]
901,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?b393=ao2z%20%20,200,,41,396,0,218,2,,,[?b393=ao2z  ]
903,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?xr0z=blpw%20%20,200,,40,396,0,218,2,,,[?xr0z=blpw  ]
910,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?96rt=82zu%20%20,200,,33,396,0,218,2,,,[?96rt=82zu  ]
911,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?46rl=1s10%20%20,200,,35,396,0,218,2,,,[?46rl=1s10  ]
912,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?5dgo=1zp4%20%20,200,,34,396,0,218,2,,,[?5dgo=1zp4  ]
913,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?zo39=92s6%20%20,200,,35,396,0,218,2,,,[?zo39=92s6  ]
915,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?bb30=a2d0%20%20,200,,37,396,0,218,2,,,[?bb30=a2d0  ]
916,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?47q5=k0aq%20%20,200,,37,396,0,218,2,,,[?47q5=k0aq  ]
914,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?i194=i622%20%20,200,,37,396,0,218,2,,,[?i194=i622  ]
922,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?dt0g=4382%20%20,200,,34,396,0,218,2,,,[?dt0g=4382  ]
920,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?8n6j=0ym8%20%20,200,,35,396,0,218,2,,,[?8n6j=0ym8  ]
919,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?94hz=6j85%20%20,200,,35,396,0,218,2,,,[?94hz=6j85  ]
917,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?r54u=5f06%20%20,200,,37,396,0,218,2,,,[?r54u=5f06  ]
921,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?n17v=q26f%20%20,200,,36,396,0,218,2,,,[?n17v=q26f  ]
918,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?09o8=sq1s%20%20,200,,37,396,0,218,2,,,[?09o8=sq1s  ]
923,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?310t=n8b7%20%20,200,,37,396,0,218,2,,,[?310t=n8b7  ]
926,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?bn3m=megz%20%20,200,,37,396,0,218,2,,,[?bn3m=megz  ]
924,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?h980=53ij%20%20,200,,39,396,0,218,2,,,[?h980=53ij  ]
925,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?22zd=2abv%20%20,200,,38,396,0,218,2,,,[?22zd=2abv  ]
927,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?n01m=1kw9%20%20,200,,37,396,0,218,2,,,[?n01m=1kw9  ]
933,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?7i11=m0hj%20%20,200,,35,396,0,218,2,,,[?7i11=m0hj  ]
928,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?xx0t=5o13%20%20,200,,37,396,0,218,2,,,[?xx0t=5o13  ]
929,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?24zl=1561%20%20,200,,40,396,0,218,2,,,[?24zl=1561  ]
932,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?c6vl=551a%20%20,200,,40,396,0,218,2,,,[?c6vl=551a  ]
931,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?r9t4=d0be%20%20,200,,40,396,0,218,2,,,[?r9t4=d0be  ]
930,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?m90h=rb9x%20%20,200,,40,396,0,218,2,,,[?m90h=rb9x  ]
934,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?00p7=17dz%20%20,200,,36,396,0,218,2,,,[?00p7=17dz  ]
935,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?19z2=78xe%20%20,200,,34,396,0,218,2,,,[?19z2=78xe  ]
936,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?422c=26h1%20%20,200,,39,396,0,218,2,,,[?422c=26h1  ]
938,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?7410=w6zt%20%20,200,,38,396,0,218,2,,,[?7410=w6zt  ]
937,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?74s7=z6z5%20%20,200,,38,396,0,218,2,,,[?74s7=z6z5  ]
942,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?m1e4=zyns%20%20,200,,37,396,0,218,2,,,[?m1e4=zyns  ]
940,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?uxjz=w6qk%20%20,200,,38,396,0,218,2,,,[?uxjz=w6qk  ]
939,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?d2w3=dz8t%20%20,200,,40,396,0,218,2,,,[?d2w3=dz8t  ]
941,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?kpcf=q57g%20%20,200,,42,396,0,218,2,,,[?kpcf=q57g  ]
944,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?672z=7j6q%20%20,200,,39,396,0,218,2,,,[?672z=7j6q  ]
945,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?tj92=c8d4%20%20,200,,39,396,0,218,2,,,[?tj92=c8d4  ]
946,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?twmc=2755%20%20,200,,38,396,0,218,2,,,[?twmc=2755  ]
948,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?oc35=7yg0%20%20,200,,35,396,0,218,2,,,[?oc35=7yg0  ]
943,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?fa3y=8w6q%20%20,200,,39,396,0,218,2,,,[?fa3y=8w6q  ]
947,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?l8a0=ysdn%20%20,200,,38,396,0,218,2,,,[?l8a0=ysdn  ]
949,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?i8f8=jsa0%20%20,200,,37,396,0,218,2,,,[?i8f8=jsa0  ]
950,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?0did=0fnw%20%20,200,,36,396,0,218,2,,,[?0did=0fnw  ]
951,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?206r=9al6%20%20,200,,38,396,0,218,2,,,[?206r=9al6  ]
952,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?63l7=4337%20%20,200,,38,396,0,218,2,,,[?63l7=4337  ]
956,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?4158=ho76%20%20,200,,34,396,0,218,2,,,[?4158=ho76  ]
953,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?je45=wo1b%20%20,200,,37,396,0,218,2,,,[?je45=wo1b  ]
957,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?2t96=3nu0%20%20,200,,36,396,0,218,2,,,[?2t96=3nu0  ]
955,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?q12i=4etd%20%20,200,,37,396,0,218,2,,,[?q12i=4etd  ]
954,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?1gs6=1165%20%20,200,,37,396,0,218,2,,,[?1gs6=1165  ]
958,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?82hf=ntjx%20%20,200,,34,396,0,218,2,,,[?82hf=ntjx  ]
959,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?5pf2=fz92%20%20,200,,34,396,0,218,2,,,[?5pf2=fz92  ]
960,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?3kju=2g5j%20%20,200,,35,396,0,218,2,,,[?3kju=2g5j  ]
961,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?1sqg=weei%20%20,200,,35,396,0,218,2,,,[?1sqg=weei  ]
963,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?sqyf=4439%20%20,200,,34,396,0,218,2,,,[?sqyf=4439  ]
962,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?463z=2yx8%20%20,200,,35,396,0,218,2,,,[?463z=2yx8  ]
964,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?x434=s345%20%20,200,,36,396,0,218,2,,,[?x434=s345  ]
965,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?o5zs=f0wl%20%20,200,,35,396,0,218,2,,,[?o5zs=f0wl  ]
968,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?05gv=dmb6%20%20,200,,36,396,0,218,2,,,[?05gv=dmb6  ]
970,Fuzzed,Sat Jul 29 10:29:09 CDT 2023,GET,https://als0184.au-csse-cpsc4970.com/api/getapi?7w21=yfxp%20%20,200,,36,396,0,218,2,,,[?7w21=yfxp  ]
